Fat,Protein,Carbs,Calories
1.0,1.0,13.0,65.82600466784643
0.0,0.0,13.0,52.98421061573622
0.0,1.0,16.0,68.48091643190052
0.0,0.0,11.0,45.34961631965131
0.0,1.0,11.0,49.39443069168825
0.0,0.0,12.0,49.166913467693774
0.0,1.0,37.0,148.64415654079204
0.0,1.0,29.0,118.10577935645243
1.0,3.0,53.0,226.60751933361846
60.0,10.0,0.0,571.6262722159505
35.0,14.0,0.0,367.88103770226616
5.0,21.0,0.0,132.28534790432647
66.0,7.0,0.0,612.2737071802792
19.0,17.0,0.0,239.26380593720458
18.0,27.0,0.0,270.9149699775008
5.0,20.0,0.0,128.24053353228953
9.0,29.0,0.0,199.83178160091512
12.0,20.0,0.0,189.81939129280246
13.0,26.0,0.0,222.8852572050974
3.0,22.0,0.0,118.73620291621685
6.0,29.0,0.0,173.44084256069527
6.0,21.0,0.0,141.08232758439976
9.0,29.0,0.0,199.83178160091512
10.0,29.0,0.0,208.62876128098839
10.0,29.0,0.0,208.62876128098839
6.0,21.0,0.0,141.08232758439976
11.0,28.0,0.0,213.38092658902474
10.0,25.0,0.0,192.4495037928406
12.0,26.0,0.0,214.0882775250241
9.0,21.0,0.0,167.4732666246196
8.0,30.0,0.0,195.0796162928788
7.0,27.0,0.0,174.14819349669463
8.0,29.0,0.0,191.03480192084183
11.0,20.0,0.0,181.0224116127292
9.0,29.0,0.0,199.83178160091512
8.0,26.0,0.0,178.90035880473098
9.0,29.0,0.0,199.83178160091512
9.0,20.0,0.0,163.42845225258262
5.0,29.0,0.0,164.643862880622
9.0,28.0,0.0,195.78696722887813
2.0,21.0,0.0,105.89440886410664
4.0,26.0,0.0,143.7124400844379
3.0,22.0,0.0,118.73620291621685
4.0,31.0,0.0,163.9365119446226
6.0,28.0,0.0,169.3960281886583
6.0,27.0,0.0,165.3512138166214
13.0,19.0,0.0,194.57155660083882
14.0,25.0,0.0,227.63742251313374
24.0,23.0,0.0,307.5175905697926
4.0,20.0,0.0,119.44355385221624
19.0,23.0,0.0,263.53269216942624
6.0,19.0,0.0,132.99269884032586
13.0,27.0,0.0,226.93007157713436
13.0,27.0,0.0,226.93007157713436
3.0,24.0,0.0,126.82583166029072
9.0,10.0,0.0,122.98030853221323
10.0,12.0,0.0,139.8669169563604
17.0,8.0,0.0,185.26651722872555
4.0,17.0,1.0,111.12640788414787
5.0,24.0,0.0,144.41979102043732
70.0,6.0,0.0,643.4168115285355
3.0,16.0,0.0,94.46731668399521
3.0,17.0,0.0,98.51213105603216
27.0,15.0,0.0,301.5500146337169
13.0,19.0,0.0,194.57155660083882
11.0,29.0,0.0,217.42574096106162
17.0,16.0,0.0,217.62503220502109
19.0,24.0,0.0,267.5775065414632
37.0,14.0,0.0,385.4749970624128
37.0,12.0,1.0,381.2026654663813
5.0,18.0,0.0,120.15090478821564
5.0,21.0,1.0,136.10264505236893
15.0,21.0,0.0,220.25514470505925
8.0,28.0,0.0,186.9899875488049
13.0,20.0,0.0,198.61637097287576
6.0,25.0,0.0,157.26158507254752
5.0,30.0,0.0,168.6886772526589
13.0,21.0,0.0,202.6611853449127
81.0,5.0,0.0,736.1387736373047
22.0,16.0,0.0,261.6099306053875
23.0,17.0,0.0,274.45172465749766
16.0,22.0,0.0,233.09693875716945
34.0,18.0,0.0,375.26331551034065
13.0,28.0,0.0,230.9748859491713
16.0,27.0,0.0,253.32101061735412
5.0,30.0,0.0,168.6886772526589
8.0,18.0,2.0,154.1764381245204
8.0,22.0,1.0,166.53839846462571
14.0,26.0,0.0,231.68223688517062
14.0,27.0,0.0,235.7270512572076
16.0,19.0,0.0,220.9624956410586
22.0,23.0,0.0,289.9236312096461
15.0,27.0,0.0,244.52403093728088
6.0,22.0,0.0,145.1271419564367
10.0,28.0,0.0,204.58394690895145
10.0,29.0,0.0,208.62876128098839
6.0,21.0,0.0,141.08232758439976
14.0,28.0,0.0,239.7718656292446
11.0,29.0,0.0,217.42574096106162
4.0,22.0,0.0,127.53318259629013
5.0,29.0,0.0,164.643862880622
4.0,29.0,0.0,155.84688320054872
5.0,30.0,0.0,168.6886772526589
4.0,21.0,0.0,123.4883682242532
6.0,30.0,0.0,177.4856569327322
8.0,21.0,0.0,158.67628694454632
4.0,22.0,0.0,127.53318259629013
10.0,20.0,0.0,172.2254319326559
4.0,17.0,2.0,114.94370503219034
4.0,18.0,2.0,118.98851940422728
10.0,19.0,1.0,171.99791470866143
7.0,19.0,1.0,145.6069756684416
34.0,39.0,0.0,460.20441732311656
35.0,34.0,2.0,456.41191943908996
7.0,21.0,0.0,149.87930726447303
100.0,0.0,0.0,883.0573156985121
4.0,21.0,1.0,127.30566537229565
5.0,15.0,5.0,127.10294741231708
5.0,14.0,5.0,123.05813304028015
5.0,14.0,4.0,119.2408358922377
4.0,19.0,2.0,123.03333377626421
4.0,28.0,0.0,151.80206882851178
4.0,23.0,1.0,135.39529411636948
5.0,21.0,1.0,136.10264505236893
3.0,21.0,1.0,118.50868569222237
3.0,21.0,1.0,118.50868569222237
3.0,19.0,1.0,110.41905694814848
2.0,19.0,1.0,101.6220772680752
3.0,23.0,0.0,122.7810172882538
3.0,25.0,0.0,130.8706460323277
3.0,24.0,0.0,126.82583166029072
3.0,19.0,1.0,110.41905694814848
6.0,19.0,1.0,136.8099959883683
7.0,23.0,0.0,157.9689360085469
11.0,22.0,0.0,189.1120403568031
13.0,20.0,0.0,198.61637097287576
5.0,17.0,1.0,119.92338756422116
11.0,16.0,1.0,168.66045127262387
11.0,17.0,1.0,172.70526564466084
13.0,14.0,1.0,178.16478188869658
5.0,18.0,2.0,127.78549908430055
11.0,19.0,1.0,180.7948943887347
17.0,18.0,1.0,229.53195809713745
8.0,20.0,1.0,158.4487697205518
3.0,21.0,1.0,118.50868569222237
5.0,22.0,1.0,140.14745942440587
3.0,21.0,1.0,118.50868569222237
9.0,24.0,1.0,183.42500688877288
9.0,24.0,1.0,183.42500688877288
10.0,22.0,0.0,180.31506067672981
8.0,25.0,1.0,178.6728415807365
4.0,24.0,0.0,135.62281134036402
2.0,20.0,0.0,101.84959449206968
12.0,28.0,0.0,222.177906269098
5.0,18.0,0.0,120.15090478821564
6.0,30.0,0.0,177.4856569327322
11.0,17.0,0.0,168.88796849661836
17.0,26.0,0.0,258.0731759253905
9.0,22.0,1.0,175.33537814469898
4.0,28.0,0.0,151.80206882851178
4.0,22.0,0.0,127.53318259629013
3.0,31.0,0.0,155.1395322645493
2.0,23.0,0.0,113.98403760818053
16.0,18.0,0.0,216.91768126902167
31.0,23.0,1.0,372.913745478348
21.0,27.0,0.0,297.30590901772047
6.0,32.0,1.0,189.39258282484852
10.0,21.0,0.0,176.27024630469288
18.0,24.0,0.0,258.78052686138994
12.0,28.0,0.0,222.177906269098
11.0,29.0,0.0,217.42574096106162
11.0,25.0,1.0,205.06378062095638
8.0,21.0,1.0,162.49358409258875
39.0,13.0,1.0,402.84143919856484
3.0,28.0,2.0,150.63968344452343
1.0,4.0,2.0,35.97017915549027
0.0,2.0,4.0,26.71816502742802
0.0,3.0,12.0,61.3013565838046
0.0,3.0,8.0,46.03216799163477
1.0,3.0,9.0,58.6464448197505
0.0,2.0,4.0,26.71816502742802
0.0,2.0,4.0,26.71816502742802
1.0,5.0,3.0,43.832290675569666
0.0,4.0,7.0,46.259685215629254
0.0,1.0,4.0,22.67335065539108
0.0,1.0,4.0,22.67335065539108
1.0,5.0,5.0,51.466884971654565
1.0,7.0,20.0,116.81597093636526
1.0,2.0,13.0,69.87081903988337
1.0,3.0,21.0,104.45401059625992
1.0,3.0,19.0,96.81941630017504
1.0,3.0,24.0,115.9059020403873
1.0,3.0,22.0,108.2713077443024
0.0,3.0,20.0,91.83973376814421
1.0,9.0,25.0,143.9920854206514
1.0,8.0,24.0,136.129973900572
0.0,3.0,10.0,53.66676228771969
0.0,5.0,3.0,35.035310995496395
1.0,3.0,6.0,47.19455337562314
1.0,2.0,4.0,35.5151447075013
0.0,1.0,4.0,22.67335065539108
5.0,11.0,8.0,122.37558136829668
5.0,12.0,9.0,130.23769288837607
0.0,1.0,3.0,18.856053507348626
0.0,1.0,3.0,18.856053507348626
0.0,1.0,4.0,22.67335065539108
0.0,1.0,14.0,60.84632213581561
1.0,9.0,8.0,79.09803390392969
1.0,5.0,11.0,74.37066785990929
0.0,5.0,81.0,332.7844885428077
0.0,5.0,6.0,46.48720243962374
0.0,4.0,7.0,46.259685215629254
1.0,3.0,4.0,39.55995907953824
1.0,1.0,7.0,42.922221779591716
1.0,3.0,5.0,43.3772562275807
0.0,2.0,6.0,34.35275932351293
0.0,2.0,7.0,38.17005647155538
0.0,1.0,8.0,37.942539247560894
1.0,9.0,22.0,132.54019397652405
0.0,9.0,21.0,119.9259171484083
0.0,1.0,2.0,15.038756359306172
0.0,2.0,16.0,72.52573080393745
0.0,1.0,2.0,15.038756359306172
0.0,1.0,16.0,68.48091643190052
0.0,2.0,20.0,87.79491939610728
0.0,3.0,4.0,30.76297939946496
0.0,3.0,8.0,46.03216799163477
1.0,10.0,75.0,338.90175719481095
0.0,2.0,14.0,64.89113650785255
0.0,2.0,4.0,26.71816502742802
0.0,2.0,3.0,22.900867879385565
0.0,2.0,3.0,22.900867879385565
0.0,1.0,2.0,15.038756359306172
5.0,2.0,25.0,150.8663035366859
2.0,3.0,25.0,128.52017886850305
3.0,2.0,24.0,129.45504702849692
4.0,3.0,27.0,153.7487325247345
0.0,7.0,83.0,348.50871158296655
0.0,3.0,3.0,26.94568225142251
0.0,1.0,7.0,34.125242099518445
0.0,1.0,5.0,26.490647803433532
0.0,1.0,8.0,37.942539247560894
0.0,1.0,4.0,22.67335065539108
0.0,1.0,3.0,18.856053507348626
1.0,8.0,63.0,285.00456267422766
0.0,1.0,9.0,41.759836395603344
0.0,1.0,7.0,34.125242099518445
0.0,2.0,12.0,57.256542211767645
1.0,2.0,10.0,58.418927595756024
0.0,6.0,5.0,46.71471966361824
0.0,1.0,7.0,34.125242099518445
4.0,8.0,7.0,97.62686142407014
7.0,13.0,9.0,151.87646662055957
0.0,3.0,4.0,30.76297939946496
0.0,3.0,4.0,30.76297939946496
0.0,1.0,4.0,22.67335065539108
0.0,1.0,4.0,22.67335065539108
0.0,1.0,3.0,18.856053507348626
0.0,1.0,5.0,26.490647803433532
0.0,1.0,6.0,30.30794495147599
0.0,1.0,4.0,22.67335065539108
0.0,1.0,4.0,22.67335065539108
0.0,1.0,7.0,34.125242099518445
0.0,1.0,10.0,45.5771335436458
0.0,2.0,14.0,64.89113650785255
0.0,1.0,10.0,45.5771335436458
1.0,2.0,9.0,54.60163044771357
1.0,2.0,11.0,62.236224743798466
1.0,5.0,24.0,123.9955307844612
1.0,3.0,18.0,93.0021191521326
0.0,3.0,14.0,68.93595087988949
1.0,4.0,20.0,104.68152782025444
1.0,4.0,20.0,104.68152782025444
0.0,2.0,20.0,87.79491939610728
0.0,2.0,21.0,91.61221654414972
0.0,1.0,18.0,76.11551072798542
0.0,2.0,21.0,91.61221654414972
0.0,1.0,35.0,141.00956224470713
1.0,5.0,7.0,59.10147926773948
0.0,3.0,4.0,30.76297939946496
0.0,1.0,2.0,15.038756359306172
0.0,4.0,13.0,69.16346810388399
1.0,3.0,3.0,35.74266193149579
0.0,2.0,4.0,26.71816502742802
0.0,4.0,16.0,80.61535954801134
0.0,3.0,2.0,23.12838510338005
0.0,4.0,6.0,42.44238806758681
0.0,1.0,4.0,22.67335065539108
0.0,2.0,2.0,19.083570731343116
0.0,6.0,19.0,100.1568797362126
0.0,2.0,4.0,26.71816502742802
1.0,7.0,15.0,97.729485196153
0.0,9.0,31.0,158.09888862883284
0.0,1.0,4.0,22.67335065539108
0.0,1.0,4.0,22.67335065539108
0.0,1.0,4.0,22.67335065539108
0.0,1.0,4.0,22.67335065539108
0.0,2.0,10.0,49.621947915682746
0.0,1.0,7.0,34.125242099518445
0.0,3.0,5.0,34.58027654750742
1.0,2.0,4.0,35.5151447075013
0.0,2.0,7.0,38.17005647155538
0.0,3.0,5.0,34.58027654750742
0.0,3.0,5.0,34.58027654750742
1.0,3.0,7.0,51.0118505236656
0.0,1.0,6.0,30.30794495147599
0.0,2.0,7.0,38.17005647155538
0.0,2.0,5.0,30.535462175470474
0.0,2.0,2.0,19.083570731343116
0.0,1.0,6.0,30.30794495147599
1.0,1.0,8.0,46.73951892763417
0.0,2.0,4.0,26.71816502742802
0.0,2.0,3.0,22.900867879385565
0.0,2.0,4.0,26.71816502742802
1.0,3.0,6.0,47.19455337562314
0.0,3.0,7.0,42.21487084359232
2.0,3.0,21.0,113.25099027633324
0.0,3.0,20.0,91.83973376814421
1.0,8.0,24.0,136.129973900572
0.0,3.0,7.0,42.21487084359232
0.0,5.0,3.0,35.035310995496395
0.0,1.0,14.0,60.84632213581561
1.0,5.0,11.0,74.37066785990929
0.0,2.0,8.0,41.987353619597826
0.0,3.0,9.0,49.84946513967723
1.0,3.0,5.0,43.3772562275807
0.0,1.0,8.0,37.942539247560894
0.0,2.0,16.0,72.52573080393745
0.0,2.0,5.0,30.535462175470474
1.0,3.0,19.0,96.81941630017504
1.0,3.0,22.0,108.2713077443024
1.0,3.0,22.0,108.2713077443024
1.0,2.0,15.0,77.5054133359683
1.0,2.0,19.0,92.77460192813808
1.0,2.0,19.0,92.77460192813808
1.0,3.0,21.0,104.45401059625992
0.0,3.0,20.0,91.83973376814421
0.0,1.0,4.0,22.67335065539108
0.0,1.0,4.0,22.67335065539108
0.0,1.0,3.0,18.856053507348626
0.0,1.0,3.0,18.856053507348626
13.0,1.0,7.0,148.48597794047106
0.0,9.0,21.0,119.9259171484083
0.0,2.0,20.0,87.79491939610728
0.0,0.0,11.0,45.34961631965131
5.0,2.0,14.0,108.87603490821894
4.0,2.0,17.0,111.530946672273
0.0,1.0,27.0,110.4711850603675
0.0,3.0,4.0,30.76297939946496
0.0,1.0,2.0,15.038756359306172
0.0,1.0,5.0,26.490647803433532
0.0,2.0,23.0,99.24681084023464
0.0,0.0,35.0,136.96474787267022
0.0,0.0,2.0,10.993941987269233
0.0,1.0,2.0,15.038756359306172
0.0,1.0,4.0,22.67335065539108
0.0,3.0,3.0,26.94568225142251
1.0,1.0,6.0,39.104924631549274
3.0,14.0,56.0,300.1463282302987
0.0,1.0,8.0,37.942539247560894
1.0,3.0,5.0,43.3772562275807
6.0,11.0,70.0,367.8449842270021
0.0,1.0,3.0,18.856053507348626
0.0,1.0,2.0,15.038756359306172
0.0,2.0,25.0,106.88140513631954
1.0,8.0,18.0,113.22619101231727
2.0,6.0,17.0,110.11624480027425
0.0,1.0,7.0,34.125242099518445
0.0,1.0,5.0,26.490647803433532
0.0,1.0,7.0,34.125242099518445
16.0,12.0,51.0,387.3309495869652
0.0,3.0,6.0,38.397573695549866
1.0,9.0,73.0,327.2223485266892
1.0,4.0,5.0,47.42207059961763
1.0,5.0,24.0,123.9955307844612
0.0,4.0,6.0,42.44238806758681
69.0,5.0,22.0,714.5555547333593
35.0,3.0,48.0,506.61834271589765
5.0,12.0,58.0,317.2852531424563
56.0,21.0,19.0,653.4599574008703
0.0,1.0,13.0,57.02902498777316
1.0,3.0,45.0,196.06914214927883
1.0,4.0,17.0,93.22963637612708
50.0,18.0,28.0,622.8993105367017
51.0,20.0,23.0,620.6994332206367
57.0,17.0,21.0,653.7122738888806
55.0,17.0,23.0,643.7529088248191
53.0,21.0,21.0,634.7036126567352
53.0,12.0,30.0,632.655957640785
76.0,8.0,13.0,753.9131812776009
51.0,17.0,25.0,616.1995844006109
54.0,20.0,21.0,639.4557779647716
19.0,19.0,54.0,453.4874806755709
55.0,21.0,18.0,640.8456805727545
56.0,21.0,19.0,653.4599574008703
53.0,17.0,22.0,622.3416523166301
71.0,8.0,0.0,660.3034199526827
70.0,11.0,0.0,663.6408833887201
7.0,21.0,1.0,153.69660441251546
13.0,19.0,0.0,194.57155660083882
6.0,22.0,0.0,145.1271419564367
13.0,28.0,0.0,230.9748859491713
8.0,28.0,0.0,186.9899875488049
22.0,18.0,0.0,269.69955934946137
42.0,22.0,0.0,461.8184104390747
10.0,19.0,0.0,168.18061756061897
18.0,31.0,0.0,287.0942274656485
7.0,29.0,0.0,182.23782224076854
5.0,29.0,0.0,164.643862880622
11.0,28.0,0.0,213.38092658902474
7.0,22.0,0.0,153.92412163650997
11.0,27.0,0.0,209.33611221698777
7.0,21.0,0.0,149.87930726447303
10.0,11.0,1.0,139.63939973236592
16.0,13.0,0.0,196.693609408837
11.0,12.0,1.0,152.48119378447612
4.0,18.0,0.0,111.35392510814236
5.0,29.0,5.0,183.73034862083423
5.0,27.0,5.0,175.64071987676041
3.0,16.0,0.0,94.46731668399521
4.0,20.0,0.0,119.44355385221624
24.0,15.0,0.0,275.1590755934971
9.0,29.0,0.0,199.83178160091512
8.0,30.0,0.0,195.0796162928788
9.0,30.0,0.0,203.87659597295203
6.0,31.0,0.0,181.53047130476918
7.0,30.0,0.0,186.28263661280548
5.0,31.0,0.0,172.7334916246959
10.0,28.0,0.0,204.58394690895145
11.0,26.0,0.0,205.29129784495083
13.0,26.0,0.0,222.8852572050974
5.0,23.0,0.0,140.37497664840038
9.0,29.0,0.0,199.83178160091512
7.0,22.0,0.0,153.92412163650997
10.0,28.0,0.0,204.58394690895145
10.0,26.0,0.0,196.49431816487754
5.0,22.0,0.0,136.3301622763634
8.0,20.0,0.0,154.63147257250938
6.0,21.0,0.0,141.08232758439976
6.0,30.0,0.0,177.4856569327322
4.0,30.0,0.0,159.89169757258566
16.0,23.0,0.0,237.1417531292064
19.0,25.0,0.0,271.6223209135001
30.0,14.0,0.0,323.8961393018999
9.0,20.0,0.0,163.42845225258262
9.0,28.0,0.0,195.78696722887813
6.0,20.0,0.0,137.0375132123628
5.0,21.0,0.0,132.28534790432647
6.0,21.0,0.0,141.08232758439976
4.0,22.0,0.0,127.53318259629013
12.0,28.0,0.0,222.177906269098
11.0,19.0,0.0,176.97759724069226
12.0,19.0,0.0,185.77457692076558
11.0,19.0,0.0,176.97759724069226
15.0,26.0,0.0,240.479216565244
19.0,18.0,1.0,247.125917457284
25.0,26.0,0.0,328.44901336597667
22.0,18.0,0.0,269.69955934946137
19.0,30.0,0.0,291.8463927736848
19.0,19.0,0.0,247.3534346812785
20.0,30.0,0.0,300.6433724537581
17.0,19.0,0.0,229.7594753211319
27.0,26.0,0.0,346.04297272612325
17.0,17.0,0.0,221.669846577058
22.0,27.0,0.0,306.1028886977938
8.0,27.0,0.0,182.94517317676792
28.0,16.0,0.0,314.3918086858272
29.0,22.0,0.0,347.4576745981221
30.0,23.0,0.0,360.2994686502323
24.0,17.0,0.0,283.248704337571
34.0,23.0,0.0,395.48738737052537
27.0,16.0,0.0,305.59482900575387
27.0,22.0,0.0,329.86371523797555
29.0,23.0,0.0,351.502488970159
26.0,22.0,0.0,321.06673555790223
26.0,23.0,0.0,325.1115499299392
33.0,16.0,0.0,358.37670708619345
35.0,21.0,0.0,396.1947383065248
33.0,23.0,0.0,386.6904076904521
22.0,25.0,0.0,298.01325995372
29.0,22.0,0.0,347.4576745981221
18.0,20.0,0.0,242.6012693732421
18.0,27.0,0.0,270.9149699775008
9.0,28.0,0.0,195.78696722887813
7.0,20.0,0.0,145.83449289243606
12.0,21.0,0.0,193.8642056648394
13.0,28.0,0.0,230.9748859491713
12.0,26.0,0.0,214.0882775250241
12.0,21.0,0.0,193.8642056648394
13.0,33.0,0.0,251.19895780935602
12.0,26.0,0.0,214.0882775250241
11.0,21.0,0.0,185.0672259847661
9.0,22.0,0.0,171.51808099665652
10.0,28.0,0.0,204.58394690895145
8.0,21.0,0.0,158.67628694454632
9.0,28.0,0.0,195.78696722887813
10.0,20.0,0.0,172.2254319326559
10.0,28.0,0.0,204.58394690895145
8.0,20.0,0.0,154.63147257250938
8.0,34.0,2.0,218.89346807711144
12.0,34.0,0.0,246.4467925013196
10.0,31.0,0.0,216.71839002506226
14.0,33.0,0.0,259.99593748942925
8.0,22.0,0.0,162.72110131658326
9.0,35.0,0.0,224.10066783313675
9.0,20.0,0.0,163.42845225258262
15.0,20.0,0.0,216.2103303330223
20.0,25.0,0.0,280.41930059357344
16.0,20.0,0.0,225.00731001309558
18.0,26.0,0.0,266.87015560546376
15.0,21.0,0.0,220.25514470505925
15.0,27.0,0.0,244.52403093728088
22.0,19.0,0.0,273.7443737214983
18.0,26.0,0.0,266.87015560546376
25.0,24.0,0.0,320.3593846219028
18.0,19.0,0.0,238.55645500120517
17.0,26.0,0.0,258.0731759253905
13.0,20.0,0.0,198.61637097287576
14.0,27.0,0.0,235.7270512572076
14.0,20.0,0.0,207.41335065294902
16.0,27.0,0.0,253.32101061735412
6.0,28.0,0.0,169.3960281886583
6.0,29.0,0.0,173.44084256069527
5.0,29.0,0.0,164.643862880622
8.0,28.0,0.0,186.9899875488049
9.0,21.0,0.0,167.4732666246196
12.0,26.0,0.0,214.0882775250241
10.0,21.0,0.0,176.27024630469288
10.0,26.0,0.0,196.49431816487754
12.0,26.0,0.0,214.0882775250241
8.0,26.0,0.0,178.90035880473098
5.0,30.0,0.0,168.6886772526589
4.0,30.0,0.0,159.89169757258566
6.0,21.0,0.0,141.08232758439976
10.0,20.0,0.0,172.2254319326559
10.0,27.0,0.0,200.53913253691448
14.0,24.0,0.0,223.5926081410968
0.0,0.0,4.0,18.628536283354137
0.0,0.0,3.0,14.811239135311684
0.0,0.0,1.0,7.176644839226777
0.0,0.0,2.0,10.993941987269233
8.0,1.0,28.0,184.66431964899616
1.0,0.0,7.0,38.87740740755478
2.0,0.0,23.0,108.75114145630731
0.0,0.0,11.0,45.34961631965131
34.0,9.0,53.0,541.1767350082582
29.0,8.0,60.0,519.8681022721521
17.0,4.0,71.0,440.115357251592
30.0,3.0,64.0,523.7101986842107
0.0,0.0,66.0,255.30095946198622
27.0,5.0,59.0,486.3224026478523
33.0,10.0,54.0,540.2418668482643
19.0,3.0,71.0,453.6645022397016
26.0,5.0,67.0,508.0638001521185
31.0,10.0,55.0,526.4652046361603
25.0,12.0,60.0,500.8594410400067
21.0,5.0,68.0,467.8961988997946
12.0,2.0,80.0,422.3965044395338
13.0,3.0,78.0,427.60370419555915
25.0,5.0,65.0,491.63222617596045
33.0,9.0,54.0,536.1970524762273
24.0,8.0,63.0,487.33509531591307
0.0,0.0,97.0,373.63717105130235
6.0,7.0,83.0,401.2905896634062
4.0,4.0,18.0,123.43787256438937
10.0,20.0,60.0,401.26326081520307
0.0,8.0,91.0,383.0919031393431
7.0,2.0,82.0,386.04620033525237
16.0,4.0,16.0,221.36703442918372
5.0,2.0,23.0,143.23170924060102
2.0,2.0,88.0,364.9650848231407
2.0,3.0,20.0,109.43369312829077
2.0,3.0,19.0,105.61639598024831
2.0,3.0,18.0,101.79909883220587
0.0,3.0,91.0,362.86783127915845
1.0,0.0,93.0,367.1649621392057
3.0,3.0,20.0,118.23067280836406
2.0,3.0,20.0,109.43369312829077
3.0,4.0,18.0,114.64089288431609
2.0,3.0,19.0,105.61639598024831
2.0,3.0,13.0,82.71261309199359
2.0,3.0,12.0,78.89531594395116
26.0,3.0,60.0,473.2530913717476
0.0,0.0,99.0,381.27176534738715
3.0,3.0,12.0,87.69229562402442
0.0,1.0,20.0,83.75010502407034
18.0,1.0,63.0,406.2395166312148
3.0,3.0,19.0,114.41337566032159
0.0,2.0,20.0,87.79491939610728
0.0,1.0,21.0,87.56740217211279
0.0,2.0,21.0,91.61221654414972
13.0,1.0,72.0,396.61029256323053
30.0,4.0,63.0,523.9377159082051
5.0,0.0,94.0,406.17017800754127
0.0,2.0,95.0,374.09220549929125
32.0,6.0,60.0,538.1694125682981
32.0,5.0,59.0,530.3073010482187
19.0,4.0,68.0,446.2574251676112
20.0,4.0,68.0,455.05440484768445
4.0,0.0,85.0,363.017523995086
11.0,4.0,28.0,223.18970180532685
8.0,3.0,28.0,192.75394839307012
0.0,4.0,81.0,328.7396741707708
0.0,0.0,14.0,56.801507763778666
0.0,0.0,19.0,75.88799350399094
19.0,4.0,72.0,461.526613759781
6.0,4.0,24.0,163.93561481279062
0.0,0.0,42.0,163.68582790896738
21.0,3.0,68.0,459.8065701557208
22.0,5.0,65.0,465.24128713574066
0.0,0.0,66.0,255.30095946198622
0.0,0.0,75.0,289.6566337943683
0.0,0.0,90.0,346.9160910150051
0.0,0.0,26.0,102.60907354028812
8.0,0.0,83.0,390.5708484192942
0.0,0.0,28.0,110.24366783637302
3.0,3.0,18.0,110.59607851227915
10.0,1.0,84.0,416.0269192995201
4.0,3.0,19.0,123.21035534039488
11.0,1.0,82.0,417.1893046835085
4.0,3.0,18.0,119.39305819235241
3.0,3.0,20.0,118.23067280836406
1.0,0.0,92.0,363.34766499116336
1.0,1.0,24.0,107.81627329631344
0.0,0.0,98.0,377.4544681993448
1.0,1.0,35.0,149.80654192478042
9.0,5.0,63.0,343.2459569987031
0.0,0.0,78.0,301.1085252384957
0.0,0.0,77.0,297.29122809045316
0.0,0.0,70.0,270.57014805415605
0.0,0.0,84.0,324.0123081267504
4.0,0.0,91.0,385.92130688334066
0.0,1.0,57.0,224.99009950164108
4.0,0.0,91.0,385.92130688334066
4.0,0.0,91.0,385.92130688334066
13.0,0.0,74.0,400.20007248727853
13.0,1.0,71.0,392.79299541518816
0.0,1.0,89.0,347.1436082389997
3.0,0.0,24.0,121.36541828442304
6.0,4.0,25.0,167.7529119608331
34.0,2.0,58.0,531.949520144212
50.0,22.0,5.0,551.2807336198732
32.0,58.0,2.0,527.0965253277567
7.0,1.0,72.0,343.82841448279083
35.0,5.0,55.0,541.4290514962687
34.0,7.0,53.0,533.0871062641843
4.0,8.0,80.0,376.2895532311693
37.0,11.0,47.0,552.7535199042974
2.0,8.0,83.0,370.14748531515005
15.0,9.0,72.0,446.5627668996726
6.0,11.0,80.0,406.0179557074266
12.0,9.0,72.0,420.17182785945283
1.0,6.0,78.0,334.17439115079065
9.0,4.0,68.0,358.2876283668784
4.0,8.0,65.0,319.03009601053236
1.0,5.0,56.0,246.14903952181967
25.0,2.0,68.0,490.94967450397695
4.0,0.0,89.0,378.2867125872558
2.0,7.0,79.0,350.8334823509432
3.0,8.0,70.0,329.3196020706714
3.0,8.0,73.0,340.7714935147988
2.0,8.0,75.0,339.60910813081034
1.0,4.0,24.0,119.95071641242424
7.0,17.0,66.0,385.64166154712717
1.0,3.0,11.0,66.28103911583541
6.0,14.0,64.0,357.07564445485815
1.0,2.0,24.0,111.86108766835035
3.0,8.0,79.0,363.6752764030535
1.0,7.0,80.0,345.8537998189125
0.0,3.0,28.0,122.37811095248385
1.0,7.0,79.0,342.03650267087
0.0,2.0,29.0,122.15059372848935
1.0,7.0,79.0,342.03650267087
0.0,2.0,29.0,122.15059372848935
1.0,7.0,82.0,353.4883941149974
2.0,10.0,76.0,351.51603402292676
2.0,16.0,69.0,349.06384021885117
2.0,11.0,75.0,351.7435512469212
